ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,SalesOrderNumber,SalesAmount,Reseller Name
493,20200104,20200104,20200104,231,SO51150,200.052,Helmets and Cycles
578,20200104,20200104,20200104,231,SO51150,2186.73,Helmets and Cycles
566,20200104,20200104,20200104,231,SO51150,283.9489,Helmets and Cycles
554,20200104,20200104,20200104,231,SO51150,54.942,Helmets and Cycles
556,20200104,20200104,20200104,231,SO51150,210.588,Helmets and Cycles
467,20200104,20200104,20200104,231,SO51150,29.388,Helmets and Cycles
585,20200104,20200104,20200104,231,SO51150,851.8466,Helmets and Cycles
573,20200104,20200104,20200104,231,SO51150,2860.884,Helmets and Cycles
503,20200104,20200104,20200104,231,SO51150,200.052,Helmets and Cycles
502,20200104,20200104,20200104,231,SO51150,200.052,Helmets and Cycles
576,20200104,20200104,20200104,231,SO51150,2860.884,Helmets and Cycles
553,20200104,20200104,20200104,231,SO51150,27.654,Helmets and Cycles
496,20200104,20200104,20200104,231,SO51150,1204.692,Helmets and Cycles
563,20200104,20200104,20200104,231,SO51150,1525.8048,Helmets and Cycles
487,20200104,20200104,20200104,523,SO51151,263.952,Futuristic Sport Distributors
404,20200104,20200104,20200104,523,SO51151,80.172,Futuristic Sport Distributors
386,20200104,20200104,20200104,523,SO51151,2016.882,Futuristic Sport Distributors
545,20200104,20200104,20200104,523,SO51151,72.882,Futuristic Sport Distributors
482,20200104,20200104,20200104,523,SO51151,10.788,Futuristic Sport Distributors
217,20200104,20200104,20200104,523,SO51151,200.7551,Futuristic Sport Distributors
583,20200104,20200104,20200104,523,SO51151,12568.9553,Futuristic Sport Distributors
390,20200104,20200104,20200104,523,SO51151,1344.588,Futuristic Sport Distributors
434,20200104,20200104,20200104,523,SO51151,713.796,Futuristic Sport Distributors
483,20200104,20200104,20200104,523,SO51151,1128.60,Futuristic Sport Distributors
234,20200104,20200104,20200104,523,SO51151,179.964,Futuristic Sport Distributors
408,20200104,20200104,20200104,523,SO51151,72.162,Futuristic Sport Distributors
378,20200104,20200104,20200104,523,SO51151,1466.01,Futuristic Sport Distributors
240,20200104,20200104,20200104,523,SO51151,1717.80,Futuristic Sport Distributors
477,20200104,20200104,20200104,523,SO51151,8.982,Futuristic Sport Distributors
442,20200104,20200104,20200104,523,SO51151,2576.70,Futuristic Sport Distributors
281,20200104,20200104,20200104,523,SO51151,606.996,Futuristic Sport Distributors
584,20200104,20200104,20200104,523,SO51151,647.988,Futuristic Sport Distributors
471,20200104,20200104,20200104,523,SO51151,505.3076,Futuristic Sport Distributors
214,20200104,20200104,20200104,523,SO51151,133.8368,Futuristic Sport Distributors
481,20200104,20200104,20200104,523,SO51151,10.788,Futuristic Sport Distributors
384,20200104,20200104,20200104,523,SO51151,2689.176,Futuristic Sport Distributors
287,20200104,20200104,20200104,523,SO51151,404.664,Futuristic Sport Distributors
580,20200104,20200104,20200104,523,SO51151,9185.346,Futuristic Sport Distributors
255,20200104,20200104,20200104,523,SO51151,404.664,Futuristic Sport Distributors
491,20200104,20200104,20200104,523,SO51151,507.776,Futuristic Sport Distributors
480,20200104,20200104,20200104,523,SO51151,5.496,Futuristic Sport Distributors
376,20200104,20200104,20200104,523,SO51151,1466.01,Futuristic Sport Distributors
581,20200104,20200104,20200104,523,SO51151,4082.376,Futuristic Sport Distributors
440,20200104,20200104,20200104,523,SO51151,2576.70,Futuristic Sport Distributors
467,20200104,20200104,20200104,523,SO51151,102.858,Futuristic Sport Distributors
606,20200104,20200104,20200104,523,SO51151,647.988,Futuristic Sport Distributors
547,20200104,20200104,20200104,523,SO51151,48.594,Futuristic Sport Distributors
484,20200104,20200104,20200104,523,SO51151,49.7066,Futuristic Sport Distributors
430,20200104,20200104,20200104,523,SO51151,713.796,Futuristic Sport Distributors
258,20200104,20200104,20200104,523,SO51151,202.332,Futuristic Sport Distributors
222,20200104,20200104,20200104,523,SO51151,227.5225,Futuristic Sport Distributors
490,20200104,20200104,20200104,523,SO51151,398.9429,Futuristic Sport Distributors
436,20200104,20200104,20200104,523,SO51151,356.898,Futuristic Sport Distributors
374,20200104,20200104,20200104,523,SO51151,7330.05,Futuristic Sport Distributors
225,20200104,20200104,20200104,523,SO51151,109.2285,Futuristic Sport Distributors
246,20200104,20200104,20200104,523,SO51151,1717.80,Futuristic Sport Distributors
463,20200104,20200104,20200104,523,SO51151,146.94,Futuristic Sport Distributors
237,20200104,20200104,20200104,523,SO51151,269.946,Futuristic Sport Distributors
488,20200104,20200104,20200104,523,SO51151,259.152,Futuristic Sport Distributors
231,20200104,20200104,20200104,523,SO51151,369.3861,Futuristic Sport Distributors
418,20200104,20200104,20200104,523,SO51151,1427.592,Futuristic Sport Distributors
472,20200104,20200104,20200104,523,SO51151,76.20,Futuristic Sport Distributors
465,20200104,20200104,20200104,523,SO51151,88.164,Futuristic Sport Distributors
605,20200104,20200104,20200104,523,SO51151,2591.952,Futuristic Sport Distributors
603,20200104,20200104,20200104,177,SO51152,72.894,Plastic Products Manufacturers
565,20200104,20200104,20200104,177,SO51152,567.8978,Plastic Products Manufacturers
560,20200104,20200104,20200104,177,SO51152,1457.82,Plastic Products Manufacturers
561,20200104,20200104,20200104,177,SO51152,762.9024,Plastic Products Manufacturers
499,20200104,20200104,20200104,177,SO51152,1204.692,Plastic Products Manufacturers
558,20200104,20200104,20200104,177,SO51152,485.988,Plastic Products Manufacturers
573,20200104,20200104,20200104,177,SO51152,1430.442,Plastic Products Manufacturers
586,20200104,20200104,20200104,177,SO51152,283.9489,Plastic Products Manufacturers
555,20200104,20200104,20200104,177,SO51152,63.90,Plastic Products Manufacturers
496,20200104,20200104,20200104,177,SO51152,1807.038,Plastic Products Manufacturers
569,20200104,20200104,20200104,177,SO51152,283.9489,Plastic Products Manufacturers
579,20200104,20200104,20200104,177,SO51152,728.91,Plastic Products Manufacturers
384,20200104,20200104,20200104,166,SO51153,6050.646,Fitness Toy Store
287,20200104,20200104,20200104,166,SO51153,2108.4343,Fitness Toy Store
430,20200104,20200104,20200104,166,SO51153,1427.592,Fitness Toy Store
390,20200104,20200104,20200104,166,SO51153,4033.764,Fitness Toy Store
281,20200104,20200104,20200104,166,SO51153,809.328,Fitness Toy Store
434,20200104,20200104,20200104,166,SO51153,2141.388,Fitness Toy Store
418,20200104,20200104,20200104,166,SO51153,713.796,Fitness Toy Store
482,20200104,20200104,20200104,166,SO51153,32.364,Fitness Toy Store
481,20200104,20200104,20200104,166,SO51153,21.576,Fitness Toy Store
376,20200104,20200104,20200104,166,SO51153,2932.02,Fitness Toy Store
582,20200104,20200104,20200104,166,SO51153,3061.782,Fitness Toy Store
404,20200104,20200104,20200104,166,SO51153,80.172,Fitness Toy Store
583,20200104,20200104,20200104,166,SO51153,11602.1126,Fitness Toy Store
606,20200104,20200104,20200104,166,SO51153,3683.1638,Fitness Toy Store
243,20200104,20200104,20200104,166,SO51153,3435.60,Fitness Toy Store
255,20200104,20200104,20200104,166,SO51153,606.996,Fitness Toy Store
440,20200104,20200104,20200104,166,SO51153,858.90,Fitness Toy Store
545,20200104,20200104,20200104,166,SO51153,145.764,Fitness Toy Store
378,20200104,20200104,20200104,166,SO51153,1466.01,Fitness Toy Store
382,20200104,20200104,20200104,166,SO51153,3361.47,Fitness Toy Store
605,20200104,20200104,20200104,166,SO51153,2915.946,Fitness Toy Store
546,20200104,20200104,20200104,166,SO51153,111.762,Fitness Toy Store
442,20200104,20200104,20200104,166,SO51153,1717.80,Fitness Toy Store
547,20200104,20200104,20200104,166,SO51153,145.782,Fitness Toy Store
520,20200104,20200104,20200104,166,SO51153,63.168,Fitness Toy Store
584,20200104,20200104,20200104,166,SO51153,1295.976,Fitness Toy Store
408,20200104,20200104,20200104,166,SO51153,288.648,Fitness Toy Store
258,20200104,20200104,20200104,166,SO51153,404.664,Fitness Toy Store
374,20200104,20200104,20200104,166,SO51153,5864.04,Fitness Toy Store
436,20200104,20200104,20200104,166,SO51153,356.898,Fitness Toy Store
580,20200104,20200104,20200104,166,SO51153,13535.798,Fitness Toy Store
246,20200104,20200104,20200104,166,SO51153,1717.80,Fitness Toy Store
240,20200104,20200104,20200104,166,SO51153,2576.70,Fitness Toy Store
581,20200104,20200104,20200104,166,SO51153,8164.752,Fitness Toy Store
386,20200104,20200104,20200104,166,SO51153,2689.176,Fitness Toy Store
482,20200104,20200104,20200104,221,SO51154,5.394,Bike Dealers Association
374,20200104,20200104,20200104,221,SO51154,2932.02,Bike Dealers Association
483,20200104,20200104,20200104,221,SO51154,954.912,Bike Dealers Association
434,20200104,20200104,20200104,221,SO51154,2141.388,Bike Dealers Association
287,20200104,20200104,20200104,221,SO51154,202.332,Bike Dealers Association
547,20200104,20200104,20200104,221,SO51154,48.594,Bike Dealers Association
281,20200104,20200104,20200104,221,SO51154,404.664,Bike Dealers Association
382,20200104,20200104,20200104,221,SO51154,4033.764,Bike Dealers Association
214,20200104,20200104,20200104,221,SO51154,321.2082,Bike Dealers Association
467,20200104,20200104,20200104,221,SO51154,14.694,Bike Dealers Association
255,20200104,20200104,20200104,221,SO51154,404.664,Bike Dealers Association
484,20200104,20200104,20200104,221,SO51154,66.462,Bike Dealers Association
583,20200104,20200104,20200104,221,SO51154,3061.782,Bike Dealers Association
234,20200104,20200104,20200104,221,SO51154,299.94,Bike Dealers Association
436,20200104,20200104,20200104,221,SO51154,1070.694,Bike Dealers Association
472,20200104,20200104,20200104,221,SO51154,505.3076,Bike Dealers Association
418,20200104,20200104,20200104,221,SO51154,356.898,Bike Dealers Association
404,20200104,20200104,20200104,221,SO51154,53.448,Bike Dealers Association
390,20200104,20200104,20200104,221,SO51154,2016.882,Bike Dealers Association
384,20200104,20200104,20200104,221,SO51154,1344.588,Bike Dealers Association
581,20200104,20200104,20200104,221,SO51154,5102.97,Bike Dealers Association
480,20200104,20200104,20200104,221,SO51154,8.244,Bike Dealers Association
217,20200104,20200104,20200104,221,SO51154,133.8368,Bike Dealers Association
222,20200104,20200104,20200104,221,SO51154,133.8368,Bike Dealers Association
463,20200104,20200104,20200104,221,SO51154,153.1213,Bike Dealers Association
491,20200104,20200104,20200104,221,SO51154,535.9857,Bike Dealers Association
237,20200104,20200104,20200104,221,SO51154,209.958,Bike Dealers Association
488,20200104,20200104,20200104,221,SO51154,368.255,Bike Dealers Association
258,20200104,20200104,20200104,221,SO51154,202.332,Bike Dealers Association
520,20200104,20200104,20200104,221,SO51154,31.584,Bike Dealers Association
376,20200104,20200104,20200104,221,SO51154,7330.05,Bike Dealers Association
378,20200104,20200104,20200104,221,SO51154,4398.03,Bike Dealers Association
477,20200104,20200104,20200104,221,SO51154,44.3237,Bike Dealers Association
231,20200104,20200104,20200104,221,SO51154,397.8004,Bike Dealers Association
243,20200104,20200104,20200104,221,SO51154,1717.80,Bike Dealers Association
605,20200104,20200104,20200104,221,SO51154,1295.976,Bike Dealers Association
442,20200104,20200104,20200104,221,SO51154,1717.80,Bike Dealers Association
490,20200104,20200104,20200104,221,SO51154,323.94,Bike Dealers Association
545,20200104,20200104,20200104,221,SO51154,48.588,Bike Dealers Association
580,20200104,20200104,20200104,221,SO51154,4082.376,Bike Dealers Association
481,20200104,20200104,20200104,221,SO51154,21.576,Bike Dealers Association
430,20200104,20200104,20200104,221,SO51154,356.898,Bike Dealers Association
465,20200104,20200104,20200104,221,SO51154,117.552,Bike Dealers Association
246,20200104,20200104,20200104,221,SO51154,858.90,Bike Dealers Association
471,20200104,20200104,20200104,221,SO51154,828.675,Bike Dealers Association
386,20200104,20200104,20200104,221,SO51154,2016.882,Bike Dealers Association
487,20200104,20200104,20200104,221,SO51154,263.952,Bike Dealers Association
225,20200104,20200104,20200104,221,SO51154,16.182,Bike Dealers Association
584,20200104,20200104,20200104,221,SO51154,1295.976,Bike Dealers Association
388,20200104,20200104,20200104,482,SO51155,2689.176,"Fabrikam Inc., East"
605,20200104,20200104,20200104,482,SO51155,1619.97,"Fabrikam Inc., East"
583,20200104,20200104,20200104,482,SO51155,4082.376,"Fabrikam Inc., East"
482,20200104,20200104,20200104,482,SO51155,37.758,"Fabrikam Inc., East"
255,20200104,20200104,20200104,482,SO51155,202.332,"Fabrikam Inc., East"
380,20200104,20200104,20200104,482,SO51155,4398.03,"Fabrikam Inc., East"
386,20200104,20200104,20200104,482,SO51155,1344.588,"Fabrikam Inc., East"
547,20200104,20200104,20200104,482,SO51155,97.188,"Fabrikam Inc., East"
378,20200104,20200104,20200104,482,SO51155,4398.03,"Fabrikam Inc., East"
372,20200104,20200104,20200104,482,SO51155,1466.01,"Fabrikam Inc., East"
481,20200104,20200104,20200104,482,SO51155,10.788,"Fabrikam Inc., East"
581,20200104,20200104,20200104,482,SO51155,2041.188,"Fabrikam Inc., East"
287,20200104,20200104,20200104,482,SO51155,404.664,"Fabrikam Inc., East"
434,20200104,20200104,20200104,482,SO51155,356.898,"Fabrikam Inc., East"
408,20200104,20200104,20200104,482,SO51155,144.324,"Fabrikam Inc., East"
376,20200104,20200104,20200104,482,SO51155,1466.01,"Fabrikam Inc., East"
382,20200104,20200104,20200104,482,SO51155,2016.882,"Fabrikam Inc., East"
418,20200104,20200104,20200104,482,SO51155,713.796,"Fabrikam Inc., East"
237,20200104,20200104,20200104,482,SO51155,179.964,"Fabrikam Inc., East"
580,20200104,20200104,20200104,482,SO51155,3061.782,"Fabrikam Inc., East"
436,20200104,20200104,20200104,482,SO51155,356.898,"Fabrikam Inc., East"
604,20200104,20200104,20200104,482,SO51155,323.994,"Fabrikam Inc., East"
384,20200104,20200104,20200104,482,SO51155,672.294,"Fabrikam Inc., East"
582,20200104,20200104,20200104,482,SO51155,1020.594,"Fabrikam Inc., East"
545,20200104,20200104,20200104,482,SO51155,48.588,"Fabrikam Inc., East"
606,20200104,20200104,20200104,482,SO51155,647.988,"Fabrikam Inc., East"
544,20200104,20200104,20200104,425,SO51156,48.594,Bikes for Kids and Adults
475,20200104,20200104,20200104,425,SO51156,83.988,Bikes for Kids and Adults
542,20200104,20200104,20200104,425,SO51156,48.588,Bikes for Kids and Adults
476,20200104,20200104,20200104,425,SO51156,251.964,Bikes for Kids and Adults
474,20200104,20200104,20200104,425,SO51156,585.1164,Bikes for Kids and Adults
400,20200104,20200104,20200104,425,SO51156,37.152,Bikes for Kids and Adults
359,20200104,20200104,20200104,425,SO51156,2753.988,Bikes for Kids and Adults
465,20200104,20200104,20200104,414,SO51157,58.776,Grand Discount Store
514,20200104,20200104,20200104,414,SO51157,63.90,Grand Discount Store
603,20200104,20200104,20200104,414,SO51157,145.788,Grand Discount Store
290,20200104,20200104,20200104,414,SO51157,1637.40,Grand Discount Store
217,20200104,20200104,20200104,414,SO51157,214.1388,Grand Discount Store
353,20200104,20200104,20200104,414,SO51157,5567.976,Grand Discount Store
532,20200104,20200104,20200104,414,SO51157,1198.992,Grand Discount Store
597,20200104,20200104,20200104,414,SO51157,1295.976,Grand Discount Store
237,20200104,20200104,20200104,414,SO51157,209.958,Grand Discount Store
476,20200104,20200104,20200104,414,SO51157,125.982,Grand Discount Store
472,20200104,20200104,20200104,414,SO51157,630.3963,Grand Discount Store
398,20200104,20200104,20200104,414,SO51157,53.448,Grand Discount Store
225,20200104,20200104,20200104,414,SO51157,71.5388,Grand Discount Store
490,20200104,20200104,20200104,414,SO51157,479.5662,Grand Discount Store
515,20200104,20200104,20200104,414,SO51157,32.544,Grand Discount Store
463,20200104,20200104,20200104,414,SO51157,167.0414,Grand Discount Store
533,20200104,20200104,20200104,414,SO51157,299.748,Grand Discount Store
531,20200104,20200104,20200104,414,SO51157,299.748,Grand Discount Store
516,20200104,20200104,20200104,414,SO51157,46.968,Grand Discount Store
557,20200104,20200104,20200104,414,SO51157,769.47,Grand Discount Store
363,20200104,20200104,20200104,414,SO51157,1376.994,Grand Discount Store
234,20200104,20200104,20200104,414,SO51157,269.946,Grand Discount Store
355,20200104,20200104,20200104,414,SO51157,2783.988,Grand Discount Store
511,20200104,20200104,20200104,414,SO51157,2184.54,Grand Discount Store
488,20200104,20200104,20200104,414,SO51157,291.546,Grand Discount Store
231,20200104,20200104,20200104,414,SO51157,299.94,Grand Discount Store
471,20200104,20200104,20200104,414,SO51157,663.575,Grand Discount Store
595,20200104,20200104,20200104,414,SO51157,1016.982,Grand Discount Store
483,20200104,20200104,20200104,414,SO51157,818.496,Grand Discount Store
484,20200104,20200104,20200104,414,SO51157,63.2629,Grand Discount Store
512,20200104,20200104,20200104,414,SO51157,1310.724,Grand Discount Store
400,20200104,20200104,20200104,414,SO51157,74.304,Grand Discount Store
525,20200104,20200104,20200104,414,SO51157,633.72,Grand Discount Store
543,20200104,20200104,20200104,414,SO51157,186.27,Grand Discount Store
593,20200104,20200104,20200104,414,SO51157,1355.976,Grand Discount Store
542,20200104,20200104,20200104,414,SO51157,24.294,Grand Discount Store
295,20200104,20200104,20200104,414,SO51157,1637.40,Grand Discount Store
552,20200104,20200104,20200104,414,SO51157,109.788,Grand Discount Store
599,20200104,20200104,20200104,414,SO51157,647.988,Grand Discount Store
298,20200104,20200104,20200104,414,SO51157,4048.80,Grand Discount Store
601,20200104,20200104,20200104,414,SO51157,64.788,Grand Discount Store
306,20200104,20200104,20200104,414,SO51157,2429.28,Grand Discount Store
467,20200104,20200104,20200104,414,SO51157,102.858,Grand Discount Store
591,20200104,20200104,20200104,414,SO51157,2033.964,Grand Discount Store
556,20200104,20200104,20200104,414,SO51157,210.588,Grand Discount Store
487,20200104,20200104,20200104,414,SO51157,375.0758,Grand Discount Store
359,20200104,20200104,20200104,414,SO51157,9638.958,Grand Discount Store
513,20200104,20200104,20200104,414,SO51157,436.908,Grand Discount Store
480,20200104,20200104,20200104,414,SO51157,1.374,Grand Discount Store
491,20200104,20200104,20200104,414,SO51157,194.364,Grand Discount Store
544,20200104,20200104,20200104,414,SO51157,97.188,Grand Discount Store
501,20200104,20200104,20200104,414,SO51157,291.504,Grand Discount Store
214,20200104,20200104,20200104,414,SO51157,160.6041,Grand Discount Store
594,20200104,20200104,20200104,414,SO51157,677.988,Grand Discount Store
222,20200104,20200104,20200104,414,SO51157,53.5347,Grand Discount Store
477,20200104,20200104,20200104,414,SO51157,5.988,Grand Discount Store
551,20200104,20200104,20200104,414,SO51157,633.72,Grand Discount Store
482,20200104,20200104,20200104,404,SO51158,48.546,Activity Center
545,20200104,20200104,20200104,404,SO51158,24.294,Activity Center
546,20200104,20200104,20200104,404,SO51158,37.254,Activity Center
287,20200104,20200104,20200104,404,SO51158,202.332,Activity Center
481,20200104,20200104,20200104,404,SO51158,10.788,Activity Center
583,20200104,20200104,20200104,404,SO51158,2041.188,Activity Center
547,20200104,20200104,20200104,404,SO51158,145.782,Activity Center
467,20200104,20200104,20200104,94,SO51159,14.694,Specialty Sports Store
480,20200104,20200104,20200104,94,SO51159,8.244,Specialty Sports Store
589,20200104,20200104,20200104,94,SO51159,461.694,Specialty Sports Store
555,20200104,20200104,20200104,496,SO51160,639.00,Top Sports Supply
477,20200104,20200104,20200104,496,SO51160,41.7164,Top Sports Supply
309,20200104,20200104,20200104,496,SO51160,8187.00,Top Sports Supply
512,20200104,20200104,20200104,496,SO51160,1747.632,Top Sports Supply
533,20200104,20200104,20200104,496,SO51160,749.37,Top Sports Supply
591,20200104,20200104,20200104,496,SO51160,677.988,Top Sports Supply
526,20200104,20200104,20200104,496,SO51160,158.43,Top Sports Supply
588,20200104,20200104,20200104,496,SO51160,1846.776,Top Sports Supply
359,20200104,20200104,20200104,496,SO51160,6884.97,Top Sports Supply
551,20200104,20200104,20200104,496,SO51160,316.86,Top Sports Supply
355,20200104,20200104,20200104,496,SO51160,5567.976,Top Sports Supply
524,20200104,20200104,20200104,496,SO51160,1801.0322,Top Sports Supply
592,20200104,20200104,20200104,496,SO51160,2372.958,Top Sports Supply
484,20200104,20200104,20200104,496,SO51160,47.70,Top Sports Supply
515,20200104,20200104,20200104,496,SO51160,81.36,Top Sports Supply
298,20200104,20200104,20200104,496,SO51160,6478.08,Top Sports Supply
363,20200104,20200104,20200104,496,SO51160,4130.982,Top Sports Supply
488,20200104,20200104,20200104,496,SO51160,291.546,Top Sports Supply
487,20200104,20200104,20200104,496,SO51160,329.94,Top Sports Supply
601,20200104,20200104,20200104,496,SO51160,226.758,Top Sports Supply
475,20200104,20200104,20200104,496,SO51160,41.994,Top Sports Supply
513,20200104,20200104,20200104,496,SO51160,1310.724,Top Sports Supply
543,20200104,20200104,20200104,496,SO51160,37.254,Top Sports Supply
237,20200104,20200104,20200104,496,SO51160,119.976,Top Sports Supply
531,20200104,20200104,20200104,496,SO51160,299.748,Top Sports Supply
471,20200104,20200104,20200104,496,SO51160,630.3963,Top Sports Supply
402,20200104,20200104,20200104,496,SO51160,144.324,Top Sports Supply
290,20200104,20200104,20200104,496,SO51160,4912.20,Top Sports Supply
217,20200104,20200104,20200104,496,SO51160,173.9878,Top Sports Supply
234,20200104,20200104,20200104,496,SO51160,397.8004,Top Sports Supply
214,20200104,20200104,20200104,496,SO51160,160.6041,Top Sports Supply
225,20200104,20200104,20200104,496,SO51160,93.9455,Top Sports Supply
353,20200104,20200104,20200104,496,SO51160,2783.988,Top Sports Supply
295,20200104,20200104,20200104,496,SO51160,4912.20,Top Sports Supply
595,20200104,20200104,20200104,496,SO51160,3050.946,Top Sports Supply
472,20200104,20200104,20200104,496,SO51160,497.6813,Top Sports Supply
517,20200104,20200104,20200104,496,SO51160,94.752,Top Sports Supply
598,20200104,20200104,20200104,496,SO51160,1943.964,Top Sports Supply
398,20200104,20200104,20200104,496,SO51160,160.344,Top Sports Supply
532,20200104,20200104,20200104,496,SO51160,299.748,Top Sports Supply
603,20200104,20200104,20200104,496,SO51160,291.576,Top Sports Supply
474,20200104,20200104,20200104,496,SO51160,585.1164,Top Sports Supply
400,20200104,20200104,20200104,496,SO51160,74.304,Top Sports Supply
557,20200104,20200104,20200104,496,SO51160,307.788,Top Sports Supply
463,20200104,20200104,20200104,496,SO51160,102.858,Top Sports Supply
511,20200104,20200104,20200104,496,SO51160,1747.632,Top Sports Supply
361,20200104,20200104,20200104,496,SO51160,6884.97,Top Sports Supply
559,20200104,20200104,20200104,496,SO51160,24.288,Top Sports Supply
491,20200104,20200104,20200104,496,SO51160,564.1955,Top Sports Supply
501,20200104,20200104,20200104,496,SO51160,145.752,Top Sports Supply
594,20200104,20200104,20200104,496,SO51160,1694.97,Top Sports Supply
483,20200104,20200104,20200104,496,SO51160,432.00,Top Sports Supply
306,20200104,20200104,20200104,496,SO51160,3239.04,Top Sports Supply
514,20200104,20200104,20200104,496,SO51160,383.40,Top Sports Supply
516,20200104,20200104,20200104,496,SO51160,266.9661,Top Sports Supply
480,20200104,20200104,20200104,496,SO51160,1.374,Top Sports Supply
467,20200104,20200104,20200104,496,SO51160,29.388,Top Sports Supply
525,20200104,20200104,20200104,496,SO51160,475.29,Top Sports Supply
544,20200104,20200104,20200104,496,SO51160,598.4513,Top Sports Supply
222,20200104,20200104,20200104,496,SO51160,26.7674,Top Sports Supply
599,20200104,20200104,20200104,496,SO51160,1619.97,Top Sports Supply
558,20200104,20200104,20200104,496,SO51160,3222.7484,Top Sports Supply
490,20200104,20200104,20200104,496,SO51160,368.255,Top Sports Supply
527,20200104,20200104,20200104,496,SO51160,1109.01,Top Sports Supply
552,20200104,20200104,20200104,496,SO51160,109.788,Top Sports Supply
465,20200104,20200104,20200104,496,SO51160,217.5324,Top Sports Supply
542,20200104,20200104,20200104,496,SO51160,24.294,Top Sports Supply
597,20200104,20200104,20200104,496,SO51160,971.982,Top Sports Supply
231,20200104,20200104,20200104,496,SO51160,149.97,Top Sports Supply
593,20200104,20200104,20200104,496,SO51160,1355.976,Top Sports Supply
357,20200104,20200104,20200104,496,SO51160,6959.97,Top Sports Supply
572,20200104,20200104,20200104,86,SO51161,283.9489,Bicycle Exporters
568,20200104,20200104,20200104,86,SO51161,283.9489,Bicycle Exporters
231,20200104,20200104,20200104,86,SO51161,29.994,Bicycle Exporters
523,20200104,20200104,20200104,86,SO51161,94.752,Bicycle Exporters
558,20200104,20200104,20200104,86,SO51161,728.982,Bicycle Exporters
603,20200104,20200104,20200104,86,SO51161,72.894,Bicycle Exporters
569,20200104,20200104,20200104,86,SO51161,283.9489,Bicycle Exporters
488,20200104,20200104,20200104,86,SO51161,32.394,Bicycle Exporters
565,20200104,20200104,20200104,86,SO51161,283.9489,Bicycle Exporters
564,20200104,20200104,20200104,86,SO51161,762.9024,Bicycle Exporters
579,20200104,20200104,20200104,86,SO51161,728.91,Bicycle Exporters
573,20200104,20200104,20200104,86,SO51161,1430.442,Bicycle Exporters
496,20200104,20200104,20200104,86,SO51161,602.346,Bicycle Exporters
418,20200104,20200104,20200104,458,SO51162,356.898,Simple Bike Parts
606,20200104,20200104,20200104,344,SO51163,323.994,Fifth Bike Store
400,20200104,20200104,20200104,325,SO51164,185.76,All Cycle Shop
222,20200104,20200104,20200104,325,SO51164,40.151,All Cycle Shop
517,20200104,20200104,20200104,325,SO51164,63.168,All Cycle Shop
476,20200104,20200104,20200104,325,SO51164,125.982,All Cycle Shop
217,20200104,20200104,20200104,325,SO51164,26.7674,All Cycle Shop
475,20200104,20200104,20200104,325,SO51164,83.988,All Cycle Shop
474,20200104,20200104,20200104,325,SO51164,125.982,All Cycle Shop
544,20200104,20200104,20200104,325,SO51164,48.594,All Cycle Shop
561,20200104,20200104,20200104,241,SO51165,2288.7072,Vale Riding Supplies
555,20200104,20200104,20200104,241,SO51165,63.90,Vale Riding Supplies
576,20200104,20200104,20200104,241,SO51165,2860.884,Vale Riding Supplies
586,20200104,20200104,20200104,241,SO51165,283.9489,Vale Riding Supplies
408,20200104,20200104,20200104,572,SO51166,72.162,Versatile Sporting Goods Company
513,20200104,20200104,20200104,673,SO51167,218.454,Countryside Company
290,20200104,20200104,20200104,673,SO51167,818.70,Countryside Company
606,20200104,20200104,20200104,139,SO51168,647.988,Steel Inc.
222,20200104,20200104,20200104,139,SO51168,120.4531,Steel Inc.
240,20200104,20200104,20200104,139,SO51168,3435.60,Steel Inc.
214,20200104,20200104,20200104,139,SO51168,214.1388,Steel Inc.
465,20200104,20200104,20200104,139,SO51168,191.9404,Steel Inc.
440,20200104,20200104,20200104,139,SO51168,1717.80,Steel Inc.
243,20200104,20200104,20200104,139,SO51168,2576.70,Steel Inc.
477,20200104,20200104,20200104,139,SO51168,8.982,Steel Inc.
434,20200104,20200104,20200104,139,SO51168,713.796,Steel Inc.
225,20200104,20200104,20200104,139,SO51168,79.8537,Steel Inc.
483,20200104,20200104,20200104,139,SO51168,1128.60,Steel Inc.
583,20200104,20200104,20200104,139,SO51168,4082.376,Steel Inc.
490,20200104,20200104,20200104,139,SO51168,161.97,Steel Inc.
545,20200104,20200104,20200104,139,SO51168,194.352,Steel Inc.
217,20200104,20200104,20200104,139,SO51168,187.3715,Steel Inc.
472,20200104,20200104,20200104,139,SO51168,469.2142,Steel Inc.
488,20200104,20200104,20200104,139,SO51168,398.9429,Steel Inc.
605,20200104,20200104,20200104,139,SO51168,3239.94,Steel Inc.
418,20200104,20200104,20200104,139,SO51168,713.796,Steel Inc.
546,20200104,20200104,20200104,139,SO51168,111.762,Steel Inc.
436,20200104,20200104,20200104,139,SO51168,356.898,Steel Inc.
234,20200104,20200104,20200104,139,SO51168,369.3861,Steel Inc.
237,20200104,20200104,20200104,139,SO51168,209.958,Steel Inc.
487,20200104,20200104,20200104,139,SO51168,65.988,Steel Inc.
463,20200104,20200104,20200104,139,SO51168,44.082,Steel Inc.
480,20200104,20200104,20200104,139,SO51168,2.748,Steel Inc.
482,20200104,20200104,20200104,139,SO51168,10.788,Steel Inc.
231,20200104,20200104,20200104,139,SO51168,179.964,Steel Inc.
481,20200104,20200104,20200104,139,SO51168,16.182,Steel Inc.
